symbol,cohort,asof,days_to_2x,peak_mult,rsi,rsi_z,r20,r20_z,r5,r60,dvol,off52,vs50,vs200,dlv10,vol_asym,adv_cr,close
INDGN,CONTROL,2026-04-01,,,53.41248103807455,0.9934174471507965,-0.014949109414758244,-0.11273562860121317,0.009342748506246723,-0.10680638338781001,0.02965098546860084,-0.25036307890914966,-0.007844552702451657,-0.11915489686262337,1.0107182547920834,0.8132190417547251,21.629615,464.55
GROWW,CONTROL,2026-04-01,,,51.95013855269157,,0.028849828047382564,0.20873804556508804,0.0002476626834253537,-0.003085467448318391,0.03090484845658482,-0.14419664141547917,-0.015515308112324266,,1.1166714255835934,0.9518089053004647,320.74429,161.55
KSB,CONTROL,2026-04-01,,,66.71585673538902,1.8251014953656697,0.12085532548382738,1.3069391368385637,0.019950738916256316,0.09964814445993508,0.020677376291477718,-0.06322814161293966,0.11392963493989172,0.05737220918912889,1.0758534271471212,0.5527390880071491,26.15702,828.2
HNGSNGBEES,CONTROL,2026-04-01,,,45.64012776669158,-0.706662847266524,-0.050644639829673155,-0.3526426016681208,-6.229235880406137e-05,-0.05781421192674907,0.03211320947028391,-0.14968040399759863,-0.07442323711425003,-0.02241530632472344,0.9642741044669204,0.7572801417716752,9.53906,481.57
AWHCL,CONTROL,2026-04-01,,,36.65311793115229,-0.7006749448663996,-0.16456611570247925,-1.104113893882692,-0.03863528292914886,-0.2019932899151371,0.0333281759737493,-0.40823942631347865,-0.16941917884756008,-0.24249094679732996,1.1784906743161372,0.9359527020843634,6.52889,404.35
MANKIND,CONTROL,2026-04-01,,,41.13438623384777,-0.3822787820083934,-0.09328561072852481,-0.9757190673469106,-0.011215415019762864,-0.13431092655073973,0.021378383788148447,-0.2578156870016688,-0.047822499992863254,-0.13761063462730527,1.0130177089521362,0.8270944188087769,134.02687,2001.3
PRICOLLTD,CONTROL,2026-04-01,,,46.79211711864534,-0.592420642516223,-0.047458827696121975,-0.3771399882021518,-0.011122345803842415,-0.1913102307750132,0.02813840170247239,-0.2125027450406266,-0.056146889443374204,-0.009489856892552995,0.9569195763633609,0.97016229380039,16.047825,537.9
V2RETAIL,CONTROL,2026-04-01,,,44.33697609475588,-0.6754056912930027,-0.017378222752503114,-0.1707193173062907,-0.035048395313296066,-0.15603279272856907,0.022761857308164497,-0.2409841320724475,-0.030423272298422233,-0.07013390572477363,0.8451450946304304,0.9510748487048793,21.790545,189.42
DEEPAKNTR,CONTROL,2026-04-01,,,39.57518814558579,-0.18959405694172948,-0.09175174637291772,-0.7782028692119097,-0.012632347572106628,-0.17538724234662761,0.026363709266702343,-0.3303951668812518,-0.11432782053381363,-0.2071365915668698,1.1200087353738049,0.8483736776222541,29.57625,1352.2
GANESHHOU,CONTROL,2026-04-01,,,38.123062730521895,-0.38950275524682837,-0.16537937301226702,-0.9075289203301413,-0.06259567953733625,-0.3053945046634736,0.04074795985533963,-0.3717510259917921,-0.1700551188217222,,1.05668702921608,0.8492334397047601,6.12668,551.1
ORKLAINDIA,CONTROL,2026-04-01,,,63.07485831039908,,0.047531673219746606,0.7183591913542532,0.008411136344520065,-0.034313330648409135,0.014795391175171386,-0.16002241995375877,0.047762373191825525,,1.0374087831575776,0.8273795355862481,15.24625,599.45
SCHAEFFLER,CONTROL,2026-04-01,,,44.7618616685395,-0.5211082709280316,-0.06378346999492057,-0.4748996652953167,-0.047377618074868955,0.018525340771538445,0.030032485843250616,-0.11167722390526025,-0.017207127419276214,-0.024925170828923315,1.0543361241299214,1.1740834886564984,34.70215,3870.6
AKUMS,CONTROL,2026-04-01,,,56.756245646845656,0.82241429633322,0.0626070205479452,0.4407092276539696,0.005672034842499674,0.091698735568994,0.03176551454553385,-0.16422558922558927,0.0602174465513301,0.05133810277362039,1.06147875695569,0.9156112462116219,7.86109,496.45
CREDITACC,CONTROL,2026-04-01,,,49.511888746222894,-0.15729940816201507,-0.027335781313749474,-0.286144399030551,0.017238436593275397,-0.11044776119402988,0.02136147533996854,-0.1930133369440119,-0.04263333659951718,-0.08436233748775757,0.9539998978911959,0.9998189311590393,27.627795,1192.0
JKPAPER,CONTROL,2026-04-01,,,50.93684322714264,0.26024111261603733,-0.012026726057906445,-0.07433155719773657,-0.01099881093935784,-0.056571671629093934,0.03617921919852605,-0.21947214076246335,-0.0007298546598067945,-0.08938069265366688,0.9583104679140485,0.8936435732416992,8.537715,332.7
ULTRACEMCO,CONTROL,2026-04-01,,,38.18297158855292,-1.073846618038797,-0.11505740480713633,-0.8553894177742408,-0.04373438057836487,-0.12065003282994091,0.030077082217466675,-0.1791296353049341,-0.114558626400599,-0.1161827078185329,0.9545359088846552,0.7849380219244259,502.62175,10714.0
ARMANFIN,CONTROL,2026-04-01,,,52.54546643855772,0.3022514483000332,0.005689515036575443,0.03519839970347535,0.020972289073781125,-0.07793578836241699,0.03614409316322912,-0.17821562984281603,-0.027921081437797035,-0.049443289253997436,0.9519928001936035,0.7795420639229665,6.661515,1484.8
TECHM,CONTROL,2026-04-01,,,50.27534663200557,0.10708989092433409,0.039446417998815875,0.5178341944276934,-0.0028399006034788288,-0.13579867093280829,0.017033419782505266,-0.20577923546708898,-0.05311840570623405,-0.07356134036446071,0.9336792144598747,1.0044867380761786,339.76458,1404.5
ARROWGREEN,CONTROL,2026-04-01,,,67.12118936590645,2.778655547333724,0.2579728857327308,0.9563587963060171,0.17555501930501927,-0.0368722815342033,0.06031678812159867,-0.3900713659697008,0.17775193592294491,-0.12079681454660307,0.6516762179770084,4.093695791330698,7.88826,487.15
SYRMA,CONTROL,2026-04-01,,,52.63046146051621,-0.1785268784867554,0.07951546321986869,0.511750279057765,-0.02464078263527969,0.0643181211635977,0.034743895274347444,-0.11681984276381352,0.00830945087841517,0.048034016430061666,0.9168830033299082,1.8314577738815518,108.89532,797.6
JMFINANCIL,CONTROL,2026-04-01,,,46.96337632393157,-0.24358077545942075,-0.01643365219524162,-0.10244829257235304,-0.03404528665489004,-0.17990319721862436,0.03586859527326616,-0.3767485234690706,-0.053587556131777125,-0.21225116418866297,1.197021741522764,1.1212452803395554,42.2216,120.3
CAPLIPOINT,CONTROL,2026-04-01,,,40.24596321971868,-0.5805251005361773,-0.04877014418999148,-0.6343884384454853,-0.01598144898470799,-0.15431433803727246,0.017190312917510494,-0.32987622705932573,-0.07269490770653686,-0.1895429829732278,1.0186353601332538,1.0198705671578647,13.530735,1570.1
GENUSPOWER,CONTROL,2026-04-01,,,45.09597715886164,0.033046032246514055,-0.06112664802237322,-0.370174792816548,0.0017050298380221207,-0.22646477946017118,0.036923999923049164,-0.43960891856444495,-0.0819774596167745,-0.25783399641391713,0.9473229097103892,0.7897777671131343,14.485295,235.0
VEDL,CONTROL,2026-04-01,,,49.614486697578805,-0.7333363977046754,-0.033951497860199686,-0.34831368781198974,0.011274546404838492,0.08839601414336218,0.02179582939454379,-0.11633065831539113,-0.01844261107020495,0.24314190716362383,1.0991799825217279,1.1089729028139605,1088.58279,677.2
GRMOVER,CONTROL,2026-04-01,,,49.36672038831451,-0.5846598947497801,-0.02027667235171504,-0.30666055393653074,0.025590160682404273,-0.09202669476642078,0.014785083100485541,-0.09361851332398319,-0.024598236352865177,0.0829695989975141,1.0704493936994992,1.110668511082906,25.341545,155.1
MANGLMCEM,CONTROL,2026-04-01,,,46.00408201193754,-0.42641805435819724,-0.06077543095840443,-0.5250631538067543,-0.041258783256260756,0.05102376719994739,0.025882218929202137,-0.13399153737658676,-0.024131413383410405,0.046770937221939146,1.017365461490301,0.7360935953386055,5.07763,798.2
CRIZAC,CONTROL,2026-04-01,,,42.2631686170458,-0.33035082973532254,-0.16214217349691118,-0.8327852783805627,-0.0061409846217359565,-0.30183070509334786,0.043535942741890855,-0.4853974615898463,-0.13250326792086353,,0.9644389524625506,0.6799355443763664,7.07434,192.59
VTL,CONTROL,2026-04-01,,,51.837130639420785,0.11282338933903022,-0.015607580824972267,-0.22009087639340055,0.01174448582068166,0.24512338425381897,0.015856909773297036,-0.04342330956035034,0.04169124413090142,0.16224991224991214,1.2221787389281835,3.164318417431806,28.788125,529.8
FIEMIND,CONTROL,2026-04-01,,,42.88084292203049,-1.0162424910854044,-0.07347628208135881,-0.5576686866621012,-0.05226531004031476,-0.16868737896775277,0.029461571968701607,-0.2242997996621754,-0.08520173555487809,-0.06266635749735183,1.0202432067350937,0.7785447782074176,13.59209,1974.7
AURIONPRO,CONTROL,2026-04-01,,,42.202854113709485,-0.1545167151957797,-0.0899848960148717,-0.5635337944271762,-0.015089594467148748,-0.297911437791323,0.03570546193099784,-0.5224958848991038,-0.11362967657243728,-0.317885126020342,1.0430744627355801,0.820326505808701,18.573895,783.25
ARFIN,CONTROL,2026-04-01,,,51.31578190696725,,0.028300609343263394,0.2567602264781045,-0.026160553988202162,-0.004457262716308419,0.02464637423179679,-0.07401536398000252,0.009759859585671382,,0.8028383544720338,0.6772219405256695,8.397875,75.94
SIGNATURE,CONTROL,2026-04-01,,,31.36846010530101,-0.9620678932798797,-0.21380846325167047,-1.8407658054503442,-0.06595676024524044,-0.3453500995114891,0.02597235653660656,-0.4439449823267251,-0.17919640305069207,-0.3150814585977555,1.3905042038283235,1.0814362075299133,31.93431,723.65
SPLPETRO,CONTROL,2026-04-01,,,63.17515424207399,0.9947866402166872,0.12236062585447383,0.7024247546976611,0.10029784065524949,0.23532854037786333,0.03895174185565086,-0.16744605329877738,0.14908653180692055,0.03302036994251201,0.9349308484054815,4.1730903014977185,10.335945,738.85
MEDIASSIST,CONTROL,2026-04-01,,,44.03954295982892,-0.15861346767964782,-0.06872246696035234,-0.366412090263052,0.007786429365962411,-0.28476373068681626,0.04193860186068392,-0.45753143443674615,-0.13391418348673956,-0.3296882976598279,1.0146421228343947,0.9349580523841794,9.641505,317.1
SHRINGARMS,CONTROL,2026-04-01,,,39.55895825405915,-1.1175881904338576,-0.16117752681566877,-0.7658864036145999,-0.06877196663694063,-0.2686222808174027,0.047057096810206415,-0.3220805010310853,-0.1788309350188454,,1.0605353482205395,2.5631098692573366,18.32752,177.52
CPSEETF,CONTROL,2026-04-01,,,52.95472608027478,0.06195391193895469,0.003162055335968361,0.06285140063722319,0.010048751368022968,0.07496823379923767,0.011249662868537106,-0.02823777160907437,0.01180236764943321,0.0783154189439157,1.0027695431349988,1.217288519707619,22.445425000000007,101.52
PCBL,CONTROL,2026-04-01,,,47.16344029426566,0.41115607376788743,-0.09923076923076923,-0.4378192569813986,-0.044967562557924,-0.12359244769518618,0.05067998767103606,-0.40695211786372,-0.07403014344229897,-0.24340086640909242,0.6874908877210268,4.153894070343195,229.688935,257.62
SHRIRAMFIN,CONTROL,2026-04-01,,,40.3245373993035,-1.2443207678961843,-0.10836633663366346,-0.624900077403,-0.05800209205020923,-0.09569714314404787,0.038776518670396616,-0.18472750316856779,-0.10875813008934698,0.11439898651627334,0.9458794210928929,0.6466369920854219,1059.623075,900.55
VIJAYA,CONTROL,2026-04-01,,,37.035482146109224,-1.2756234839475853,-0.060688117234788286,-0.9166066432863095,-0.008796503809950673,-0.1422129557796743,0.01480490639658994,-0.22499671441713753,-0.07764737777824127,-0.12114126942452419,0.9717015528242827,0.5149846966581298,9.93481,884.55
COSMOFIRST,CONTROL,2026-04-01,,,46.57732141003724,0.2026943612729027,-0.07302035358787695,-0.6196393420745028,0.022031122031122008,-0.07904059040590394,0.026350566091707522,-0.5072263465487284,-0.035020430130808355,-0.25176969448411735,1.202223583842904,1.4307488569548643,7.83559,623.95
SWIGGY,CONTROL,2026-04-01,,,33.473554290685016,-1.1630104687657947,-0.10898404701931141,-1.1147446425373,-0.041026567865533936,-0.2669245647969052,0.021861126602369784,-0.4213109390337004,-0.12935323383084574,-0.2996752451829575,1.0466442057880612,0.7604229384301567,360.124855,265.3
PETRONET,CONTROL,2026-04-01,,,42.243718591909456,-0.5920248791020908,-0.07900000000000007,-0.49653110075362183,0.032139283570142174,-0.12390011890606434,0.035576698006302074,-0.20259740259740255,-0.10006051245041914,-0.09029464181145241,0.9341473922004775,0.906576668506023,203.451325,257.88
WHIRLPOOL,CONTROL,2026-04-01,,,48.18098996888814,0.25144573555602806,-0.07744874715261962,-0.6470323054214335,0.02849179312480654,-0.04853311941324778,0.026765381257532802,-0.42559153175591535,-0.026848548213925683,-0.2588927844810678,1.0642844925826245,1.4134609954832729,31.576315,830.25
GABRIEL,CONTROL,2026-04-01,,,47.236130703264436,-0.3743271916855788,-0.06634330369172725,-0.4660170663071124,-0.01707801418439714,-0.1609841146842309,0.031833198316572206,-0.3423929547525053,-0.05724242866191975,-0.17272237801726031,1.0217696679524542,0.7617959048474687,32.041105,866.2
ATULAUTO,CONTROL,2026-04-01,,,46.54481548721365,-0.024306313272375785,-0.08988764044943809,-0.5680975557120129,-0.005417118093174467,-0.08888398764887506,0.03538034486525658,-0.23322505800464033,-0.06516253861211363,-0.09633068915449172,1.191677047795272,1.4503316617462307,6.210255,413.1
OFSS,CONTROL,2026-04-01,,,54.170951532224365,0.8832413027311081,0.007464871194379441,0.06752559870566904,0.04303682376117601,-0.12122566230450049,0.02471945418310096,-0.29278191625995376,-0.013645313561338024,-0.14975723672954855,0.9313203503403287,2.3435943337487375,133.91775,6883.0
KITEX,CONTROL,2026-04-01,,,44.64938658390971,-0.06155112259965228,-0.03842589732501389,-0.20547155554093166,-0.024749373433583854,-0.09526854219948844,0.041817427375265975,-0.47299813780260713,-0.11492699924713345,-0.2199715351000281,1.029085312582999,1.5095869905924302,14.69374,155.65
UBL,CONTROL,2026-04-01,,,48.25555189789032,0.5563220172185627,-0.02797889311571966,-0.282992624485155,-0.013819721115537864,0.005649717514124353,0.022107539747995064,-0.24095635091754108,0.005159675851549528,-0.08929868467987345,1.2837732693754549,2.2999614324287547,40.50341000000001,1584.2
OLECTRA,CONTROL,2026-04-01,,,52.856624528576,0.5016654400594919,0.13190996358821572,0.5238037890908794,-0.035401974612129794,-0.1559568866216885,0.0563110942753408,-0.38608617594254946,0.02189221146499598,-0.19837573114466767,0.6476671137650459,3.595669694747038,182.29096,1025.85
LUPIN,CONTROL,2026-04-01,,,45.97353486018733,-0.9505037344573031,-0.013015749056358161,-0.21581008897659137,-0.030967796898960565,0.027367565370545854,0.013485977326691372,-0.034955245407881974,0.008685272813695022,0.10184791650773928,1.016663964341554,1.0685970371423055,259.84188,2274.9
KIRLOSENG,CONTROL,2026-04-01,,,48.885569502052036,-0.7032678059740768,-0.03494528768090366,-0.2759462116609734,-0.018241884515943774,0.11911584117887841,0.028317126833322555,-0.09500165508109892,0.02423089026418701,0.2629464716721661,1.0802178251089651,1.3532130960660174,54.32122,1367.0
LIQUIDETF,CONTROL,2026-04-01,,,40.159227572815375,-1.755482718915523,-9.99999999995449e-06,-0.438083968554385,-9.99999999995449e-06,-9.99999999995449e-06,5.104199509670077e-06,-9.99999999995449e-06,-7.4000192399337195e-06,-5.95002409753409e-06,1.1979374342559033,,18.87039,999.99
TORNTPHARM,CONTROL,2026-04-01,,,37.33506254139578,-2.2262240962411077,-0.05291407509790369,-0.9336615940441626,-0.04332751599767304,0.004667416059821239,0.0126726288882613,-0.07528115159694104,-0.021552825866246628,0.08719883074493473,0.971587103397081,0.7547348130249089,160.962635,4111.3
EBGNG,CONTROL,2026-04-01,,,49.67212210305241,0.00447987175931532,0.04121194715680643,0.27437805926423486,-0.0563508589276418,0.17902439024390238,0.033586036571168515,-0.07216890595009595,0.06802608864719639,,0.8545002952974681,1.374662601144215,10.912175,362.55
DABUR,CONTROL,2026-04-01,,,28.736792560345464,-1.6577365663907322,-0.14864587607714397,-1.684807659741006,-0.03723897911832952,-0.20339796506047225,0.019728203487310744,-0.2492310475845848,-0.14408356401169964,-0.17812601044499932,0.997317616866782,0.8643307363199987,83.874055,414.95
SUDARSCHEM,CONTROL,2026-04-01,,,43.11536513221871,-0.0941644541513687,-0.05848554493770419,-0.36941135215422255,-0.01262209818596971,-0.20283695206882424,0.035401633820724594,-0.4892046200288751,-0.09714754999704223,-0.3052654691901503,0.9846268277445478,0.6122367065033297,13.69443,778.35
SULA,CONTROL,2026-04-01,,,47.60383904178738,0.8096229140046817,-0.05983785091965155,-0.3158248684145143,0.01728314238952522,-0.26432156045829003,0.04236572723216563,-0.5156172069825438,-0.08753744919182571,-0.33552799952620194,0.9625895593477596,1.1270825938595765,9.304515,155.39
INDIASHLTR,CONTROL,2026-04-01,,,56.16749313659234,1.0267193772788055,0.08614366865607237,0.548668450831062,0.0019235871583975772,-0.07433509008456918,0.03510737653211729,-0.24633270132721286,0.02326722008679316,-0.10492230512283085,0.9335358082664049,1.1830096685590799,12.36318,755.25
PURVA,CONTROL,2026-04-01,,,42.850567076951975,-0.2523476194102593,-0.025611175785797302,-0.13302230964450448,-0.0325829709945511,-0.2680824484697064,0.043051673207138055,-0.4620657995409334,-0.1572201354239886,-0.3016463180487099,1.0014455614008453,1.7523005750497567,7.748455,175.77
JYOTHYLAB,CONTROL,2026-04-01,,,37.631913792554464,-0.2025092071246293,-0.1718485702778897,-1.396584205091362,-0.041128468174399635,-0.25563800904977374,0.027514637755220308,-0.4256145251396648,-0.12746711294003232,-0.302011126478279,1.0091599676657363,0.810163118864196,14.50152,205.63
PRAKASH,CONTROL,2026-04-01,,,48.7028037233772,0.2937655772210746,-0.024137372428316817,-0.14311439941753137,-0.010268627289903853,-0.16414596919661428,0.0377130503762111,-0.35904665638133737,-0.035871532762602576,-0.1855453222936687,0.9526683107636359,0.8793134954744279,7.688955,120.48
SOUTHWEST,CONTROL,2026-04-01,,,58.502175691609146,,0.025034244957725216,0.10737980701769405,0.006399851597644002,0.6685375980316777,0.052131098989245554,-0.03396545584045585,0.1653220436551408,0.5034520647784775,0.9230216178803212,2.1340821415539044,7.512765,217.01
EICHERMOT,CONTROL,2026-04-01,,,43.339747753978095,-1.0933241512874308,-0.10502851897987286,-0.8384622698826931,-0.02388273149803366,-0.09983514671941973,0.02800971688898773,-0.16660561660561657,-0.06971387449076527,0.006807808568597418,0.9910096495941714,0.8045393915526978,461.583165,6825.5
ZFCVINDIA,CONTROL,2026-04-01,,,55.87741082336664,0.5043627425426187,0.01118458075408002,0.1271196661802017,0.057607416127133604,-0.03400309119010825,0.01967396833036515,-0.1001001627644923,-0.011454066826392828,0.03810213986250832,0.8569904418073465,1.3585617654750823,22.2476,2395.833333333333
KPITTECH,CONTROL,2026-04-01,,,40.07333137645318,-0.13091746056625858,-0.08401820281192696,-0.6541108654619427,0.0010391923990498153,-0.44203558129913123,0.028721493978265563,-0.5257420171613447,-0.17824012011367896,-0.3954510448036852,1.087560475732427,1.0151429935284306,142.440095,674.3
APEX,CONTROL,2026-04-01,,,53.73303120350043,-0.014341392548452922,0.08247422680412364,0.38998644832280155,-0.03280757097791798,0.2770743085638119,0.047288304072840064,-0.13604598737601448,0.04498407643312108,0.36700560320705033,0.9229765072826126,1.6809442234065135,22.744155,383.25
MFSL,CONTROL,2026-04-01,,,23.7086773494772,-2.1779384746577684,-0.1547087767479116,-1.8482491553829226,-0.06841541080774327,-0.14457761565630234,0.018717137812109378,-0.20994652406417103,-0.12955871089377236,-0.09553039330714519,1.01249780079654,0.8658391228665011,166.933565,1477.4
KROSS,CONTROL,2026-04-01,,,34.659782369092596,-1.1005495940258072,-0.13843195898312333,-0.8856885908490497,-0.049829190717399,-0.23023333492389175,0.03494944766624895,-0.2978454842219804,-0.1660325232840908,-0.14699052684650615,1.0036367576338665,1.106925179768626,6.19715,161.32
BANKBEES,CONTROL,2026-04-01,,,34.82407312125025,-1.447797570543481,-0.12023354004486098,-1.3505288153639585,-0.03591245097507634,-0.13821348369064745,0.01990704423757881,-0.16110464567672134,-0.10512462190668093,-0.09855702710049341,0.98867297468309,0.6919088101605572,95.74393,533.42
VENTIVE,CONTROL,2026-04-01,,,29.03593295662415,-1.59853390728287,-0.18081180811808117,-1.5364764899404557,-0.07824976045991694,-0.2405762778764554,0.026313939505989207,-0.3008720930232558,-0.1729260820597177,-0.20789253028383858,0.9812676699047577,0.8498293006116195,6.760325,577.2
ADVAIT,CONTROL,2026-04-01,,,57.27978480877559,,0.13770298585646934,0.7475985373744335,-0.014128461189287345,,0.041186976924961496,,0.07607926879871774,,0.7914564185211714,1.5530257452052874,9.603265,1737.5
ASAHIINDIA,CONTROL,2026-04-01,,,44.149568528025995,-0.8729746764513756,-0.04359451290397587,-0.36644995611794234,-0.016791156259336693,-0.18358638483675693,0.026601256917031163,-0.22852588147036756,-0.08811186950921857,-0.09074582162504174,0.8861991002118759,5.750789302991038,65.47221,822.7
ALKYLAMINE,CONTROL,2026-04-01,,,46.277458454014095,0.22404081068222154,-0.06163504066200587,-0.28931473241797345,-0.045635928317492414,-0.14490021452252477,0.04763675170094684,-0.45145954962468715,-0.09022877765313053,-0.2726951031048963,0.7390880545208562,3.4158236000901816,33.61983,1315.4
DCBBANK,CONTROL,2026-04-01,,,44.50456744357981,-0.6308475291876111,-0.037942567177949416,-0.2617605254510215,-0.03738749134548802,-0.08127753303964758,0.032412129103332736,-0.17155767416455625,-0.08503915071627322,0.05147858661715565,0.9169708920491807,0.8399871315475275,25.80551,166.84
GOLDIETF,CONTROL,2026-04-01,,,48.5587714149335,-1.0625079591333375,-0.07794649313087498,-0.5618501036278887,0.03263422139444483,0.08954203691045781,0.031021380279710856,-0.16832974629883268,-0.03614457831325324,0.18153554219574564,0.9689726955071013,0.9116540188870427,163.336085,127.52
ENTERO,CONTROL,2026-04-01,,,74.95644311191906,2.4759377055292844,0.19784760257518963,1.7907352147356648,0.00719075704936567,0.06274509803921569,0.024704975079679236,-0.04555547048464892,0.12041041570048572,0.10179738099951918,0.8271161396825804,1.6355608923022276,10.83432,1246.6
EXIDEIND,CONTROL,2026-04-01,,,44.40170020102586,-0.08829057387412104,-0.044911610129001356,-0.39250555007178145,-0.02376688914211278,-0.16569282136894814,0.025585730751845247,-0.29835029835029836,-0.0650431854323219,-0.18498646400730612,1.0829089851247953,0.8724183700456428,49.07685,299.85
STYRENIX,CONTROL,2026-04-01,,,43.63940452526468,0.12357139438640137,-0.013983774551665107,-0.10706938145816122,-0.040261831783469315,-0.05100940052396363,0.029204119846133105,-0.46711664935964003,-0.041562387160235637,-0.2143118243008325,0.9418473478562168,0.736435235655324,10.62688,1847.4
ONESOURCE,CONTROL,2026-04-01,,,53.03604438112245,0.44200369526989014,0.07579388855602165,0.5152766769030978,0.07668090847762543,-0.1908517350157728,0.03289112329106641,-0.34643734643734647,0.07666638183429053,-0.15805170209660602,0.9173239157415642,1.009228479194463,67.539695,1436.4
GALLANTT,CONTROL,2026-04-01,,,56.38654199438728,0.3876075976855661,0.04260442715569135,0.4494372786429707,0.042797591477536034,-0.00828120870407878,0.02119681650578939,-0.28285659680193664,0.019428641806264135,-0.05292338497650606,1.1160285939463221,2.313355177840171,7.774645,562.85
LIQUID1,CONTROL,2026-04-01,,,99.99999999999987,0.3882228975523479,0.0038034633459507194,5.600206431420141,0.0008842861440565564,0.011143857063916185,0.00015186587665337004,0.0,0.004496491901904598,0.01924690752699343,1.019513698184293,,94.946725,1097.9
NIFTY1,CONTROL,2026-04-01,,,37.40222626533148,-1.1477271491192371,-0.0717641401250323,-1.0444595602859668,-0.02114296859762055,-0.12956153739419995,0.015363878293426399,-0.13319976510414866,-0.07624333310754494,-0.0954812814225452,1.161318862865052,0.8736515984748487,14.28029,250.93
JIOFIN,CONTROL,2026-04-01,,,43.15275489195116,-0.31936821708325996,-0.038831330294239574,-0.32900062975424216,-0.022835475036865338,-0.2358154859967051,0.02639189300626164,-0.30539083557951474,-0.07100765208028903,-0.21048506336663286,1.0096504237889317,0.9613021064177132,416.782,231.93
CUB,CONTROL,2026-04-01,,,40.72033447849376,-1.3223923711945458,-0.08186171231564854,-0.5357309406256365,-0.05246096066416284,-0.17621584464684648,0.0341679637316737,-0.2057000828500415,-0.11140968062207257,-0.018315252361543966,0.8996497060242545,1.9860850385533486,79.861925,179.76
ELLEN,CONTROL,2026-04-01,,,44.940075257955506,0.9878436824381649,-0.07090419953490501,-0.28506566000056655,-0.043739440585695566,-0.36543132980379955,0.055617575982298766,-0.6677645524213273,-0.11808777052276764,,0.9350875629903863,0.9124381741237002,15.28846,203.76
UNOMINDA,CONTROL,2026-04-01,,,41.940142867134206,-0.8830188877148502,-0.07212094264117375,-0.601374094386332,-0.04063994115483616,-0.20846609012289485,0.026816474446175107,-0.23633169874844462,-0.0838866246042379,-0.12945861486803578,1.0419805181614867,1.0363006508345636,113.922955,1043.4
EUREKAFORB,CONTROL,2026-04-01,,,49.52571150831903,0.2868961682101534,0.03421111861354942,0.2838480075240727,0.011891653820744308,-0.24068412790217297,0.026950475176302637,-0.2961090686274509,-0.05276090819511259,-0.17499822700924728,0.9528517687434526,0.677598437848634,14.59406,459.5
GOLD1,CONTROL,2026-04-01,,,48.51334486507865,-1.0687286826820601,-0.07642554456917694,-0.5778489986657177,0.03507748708548575,0.09232392508572929,0.029573939432052207,-0.1527076797162733,-0.033876160701787006,0.18263939065940504,0.8152795428655818,0.8402385480876047,66.59889,124.23
APOLLOTYRE,CONTROL,2026-04-01,,,41.23398248019865,-0.693776431711996,-0.03721307674472529,-0.34750537482581784,-0.010484927916120546,-0.19766206163655675,0.023945232298876143,-0.22657850623952314,-0.09183559654536677,-0.13378102756203425,0.9164042033130297,0.7496240033381973,49.245205,415.25
IXIGO,CONTROL,2026-04-01,,,48.775706581414454,-0.12713839071274446,0.057702743442870075,0.4263699499813593,-0.032379061172706725,-0.24109885355829552,0.030261808279905454,-0.47721651020712264,-0.059257853014268336,-0.26405313652145757,1.0561148801138673,1.2921267127824416,34.50406,175.42
ZYDUSLIFE,CONTROL,2026-04-01,,,40.17813464322231,-0.8687791249160859,-0.03757386553684905,-0.48711354999214,-0.04481575744162891,-0.06937631394533983,0.017248076453464864,-0.17621797012931228,-0.040199965753196176,-0.09009167600433021,0.9698242450921122,0.6740493197228873,56.958935,863.2
LIKHITHA,CONTROL,2026-04-01,,,61.542860306560016,2.1226246253810026,0.14911926852225355,0.5965138102241369,0.09451844262295084,-0.08949499254208404,0.05589825674706759,-0.4648716343143394,0.09947084909871928,-0.20015162115302276,0.6527338486710337,2.337071416418751,6.300085,170.92
HCG,CONTROL,2026-04-01,,,42.46156177744444,-0.5123988582284427,-0.03315266485998203,-0.3328845201435753,-0.0012131392310563704,-0.18719623329283108,0.022269468171789698,-0.3106402164111812,-0.06323902415115601,-0.16473158525017273,1.061325069589079,0.5892632818268952,14.386995,535.15
MARUTI,CONTROL,2026-04-01,,,35.44614010346608,-1.1472950987387391,-0.11647125300183647,-1.1773373562427567,-0.015891747305483483,-0.25581533702183357,0.022120901690218926,-0.2766018968309044,-0.11714471232567325,-0.15517661158216467,1.0007507351747762,1.0992046310329824,824.18525,12509.0
GRSE,CONTROL,2026-04-01,,,54.08556746625412,0.5264699642161131,0.019356232447612864,0.07894550059661691,0.08373909049150208,-0.05763700271608874,0.05482497572889452,-0.3245053969708248,-0.010792271827726019,-0.07574535732746901,1.1246207660966463,2.262169928829373,386.069585,2359.3
FEDERALBNK,CONTROL,2026-04-01,,,46.73050149524265,-0.6464322055327133,-0.0658055507069295,-0.5930491140802812,-0.012363904779479462,0.035002900792883374,0.02481171983634134,-0.10755377688844425,-0.04675733633507395,0.12187875282801697,1.0146350362014522,0.8292215967163451,269.84743,267.6
PGIL,CONTROL,2026-04-01,,,48.32447133796936,-0.2711825516483484,-0.06178578345922914,-0.4174218952036322,0.009166666666666767,-0.10351634793337439,0.03309773958803019,-0.2420986752894545,-0.051195733645335806,-0.015161244304325416,0.9480888435925005,1.0713855239790022,6.73928,1453.2
